cadence_id,cadence_name,model,created_at,most_recent_person_added,calls_ever_alltime,salesloft_url
3412238,JB - BOFU - NMQL March 5 Invite - BDRV,BDR,2024-02-21,2025-06-17T04:55:41.537517-07:00,2022,https://app.salesloft.com/app/cadences/3412238
3591066,JB - EOQ Promos Email Blitz BDRV ,BDR,2024-06-17,2024-06-28T10:34:11.555655-07:00,6,https://app.salesloft.com/app/cadences/3591066
3489769,JB - Tax Day Email Blitz BDRV,BDR,2024-04-15,2024-07-18T12:15:03.772364-07:00,1462,https://app.salesloft.com/app/cadences/3489769
3393789,JB BDR-V - PI Power Hour - Wave 3 ,BDR,2024-02-07,2024-03-07T08:15:38.120526-08:00,434,https://app.salesloft.com/app/cadences/3393789
3427285,JB BDR-V - PI Power Hour - Wave 4 ,BDR,2024-03-04,2024-03-07T08:52:27.539303-08:00,0,https://app.salesloft.com/app/cadences/3427285
3396729,JB BDRV - Firm Central,BDR,2024-02-09,2024-09-19T07:11:13.049735-07:00,110,https://app.salesloft.com/app/cadences/3396729
3369810,JB BDRV - PI Power Hour - Wave 2,BDR,2024-01-18,2024-06-13T12:20:28.260452-07:00,433,https://app.salesloft.com/app/cadences/3369810
3436747,JB BDRV - PI Power Hour - Wave 4 ,BDR,2024-03-08,2024-07-05T10:25:01.313878-07:00,297,https://app.salesloft.com/app/cadences/3436747
3434582,JB BDRV - Updated PI Power Hour ,BDR,2024-03-07,2024-10-01T07:49:02.425303-07:00,531,https://app.salesloft.com/app/cadences/3434582
3421660,JB BDRV Call Only,BDR,2024-02-27,2025-06-03T11:33:36.963652-07:00,765,https://app.salesloft.com/app/cadences/3421660
3742981,JB BDRV Family Law Focus 2024 90 Day ,BDR,2024-11-20,2024-11-20T14:45:12.086073-08:00,0,https://app.salesloft.com/app/cadences/3742981
3365868,JB BDRV Reschedule Blitz,BDR,2024-01-16,2024-07-01T12:23:43.115158-07:00,19,https://app.salesloft.com/app/cadences/3365868
3785799,JB BDRV- Disco Reschedule Cadence  ,BDR,2025-01-27,2025-03-14T07:11:54.614211-07:00,77,https://app.salesloft.com/app/cadences/3785799
3510026,JB BDRV- Reschedule Cadence  ,BDR,2024-04-29,2025-05-14T10:49:56.750959-07:00,159,https://app.salesloft.com/app/cadences/3510026
3428710,JB BLIND CAL SEND - Reschedule BDR Opps,BDR,2024-03-05,2024-06-04T11:55:10.104838-07:00,3,https://app.salesloft.com/app/cadences/3428710
3286188,JM - Hold Cadence for Distribution to BDRs,BDR,2023-10-17,2023-10-17T06:03:52.168928-07:00,0,https://app.salesloft.com/app/cadences/3286188
3713800,LTR24 - BDRV - October Webinar,BDR,2024-10-17,2024-10-25T14:15:56.973554-07:00,149,https://app.salesloft.com/app/cadences/3713800
3668745,MARIELLE BDR-V White Paper EMAIL ONLY,BDR,2024-08-28,2025-03-06T12:20:05.174388-08:00,47,https://app.salesloft.com/app/cadences/3668745
3506412,ML - Tax Day Email Blitz BDRV,BDR,2024-04-25,2024-04-26T06:26:03.793020-07:00,57,https://app.salesloft.com/app/cadences/3506412
3144117,ML BDRV - Call Connected - Interest 30/60/90 Day Follow Up,BDR,2023-06-08,2025-02-27T12:35:51.476643-08:00,319,https://app.salesloft.com/app/cadences/3144117
3124885,ML BDRV 30 Day Follow Up,BDR,2023-05-23,2023-10-05T13:47:35.970995-07:00,0,https://app.salesloft.com/app/cadences/3124885
3109583,ML BDRV AI AQL Follow Up,BDR,2023-05-11,2025-05-09T08:00:54.885336-07:00,267,https://app.salesloft.com/app/cadences/3109583
3228818,ML BDRV ClioCon Virtual - New to Territory Intro,BDR,2023-08-25,2023-10-10T14:41:58.021335-07:00,334,https://app.salesloft.com/app/cadences/3228818
3228890,ML BDRV ClioCon Virtual - Revisiting Previous Convos,BDR,2023-08-25,2023-09-26T09:28:15.651388-07:00,232,https://app.salesloft.com/app/cadences/3228890
2849635,ML BDRV Cold Call v1 9 in 5,BDR,2022-10-24,2024-02-12T11:35:50.970632-08:00,9460,https://app.salesloft.com/app/cadences/2849635
3219741,ML BDRV H2 Template,BDR,2023-08-17,never,0,https://app.salesloft.com/app/cadences/3219741
3122323,ML BDRV Interest Call Down 5/22,BDR,2023-05-22,2023-07-13T14:32:32.026944-07:00,1103,https://app.salesloft.com/app/cadences/3122323
3283860,ML BDRV LTR Virtual - New to Territory Intro,BDR,2023-10-13,2024-02-20T10:28:19.189873-08:00,1130,https://app.salesloft.com/app/cadences/3283860
3027407,ML BDRV Solo/Sm Firm Virtual Summit,BDR,2023-03-13,2023-04-14T08:54:51.104186-07:00,873,https://app.salesloft.com/app/cadences/3027407
2883947,ML BDRV ZoomInfo FishBowl,BDR,2022-11-15,2023-06-28T09:19:32.180130-07:00,0,https://app.salesloft.com/app/cadences/2883947
3149059,ML MGR BDRV Review Call Connected,BDR,2023-06-13,2023-08-11T14:13:59.188257-07:00,0,https://app.salesloft.com/app/cadences/3149059
3149761,ML MGR BDRV Review Call Connected NO-Interest,BDR,2023-06-13,2023-12-08T10:39:55.997116-08:00,0,https://app.salesloft.com/app/cadences/3149761
3007846,MLBDRV ClioCon 2023 March 3 Discount,BDR,2023-02-27,2023-03-02T09:56:50.869188-08:00,181,https://app.salesloft.com/app/cadences/3007846
3013528,MLBDRV ClioCon 2023 March 3 Discount - Thursday,BDR,2023-03-02,2023-03-02T08:48:40.742188-08:00,158,https://app.salesloft.com/app/cadences/3013528
1889003,MM - BDR - COLD - Persona - Accounting,BDR,2020-11-23,2022-11-16T14:19:58.826784-08:00,48,https://app.salesloft.com/app/cadences/1889003
1888933,MM - BDR - COLD - Persona - DM,BDR,2020-11-23,2023-02-22T07:33:31.790580-08:00,605,https://app.salesloft.com/app/cadences/1888933
1889002,MM - BDR - COLD - Persona - Marketing,BDR,2020-11-23,2022-07-13T12:04:53.865704-07:00,66,https://app.salesloft.com/app/cadences/1889002
1888999,MM - BDR - COLD - Persona - OM,BDR,2020-11-23,2023-01-09T15:58:19.627612-08:00,433,https://app.salesloft.com/app/cadences/1888999
3121763,MM - BDR - Closed Lost - Number 2,BDR,2023-05-22,2023-05-25T13:50:09.057864-07:00,1,https://app.salesloft.com/app/cadences/3121763
2997902,MM - BDR - Competition,BDR,2023-02-21,never,0,https://app.salesloft.com/app/cadences/2997902
1889031,"MM - BDR - Warm/Nurture ""Down the Line""",BDR,2020-11-23,2023-02-17T10:11:54.589993-08:00,0,https://app.salesloft.com/app/cadences/1889031
1896828,MM - BDR - Warm/Nurture On the Cusp ,BDR,2020-12-01,2022-09-22T07:58:04.320750-07:00,3,https://app.salesloft.com/app/cadences/1896828
4047442,MM BDR-CS | Q4 Duo Closed Lost Re-Engage - OBC,BDR,2025-12-02,2025-12-18T16:37:29.157716-08:00,0,https://app.salesloft.com/app/cadences/4047442
3785016,MM-BDR - CL Account - Webinar: How to Drive Change At MM Firms,BDR,2025-01-27,2025-02-04T13:44:32.935145-08:00,315,https://app.salesloft.com/app/cadences/3785016
2745372,MM-BDR - ClioCon - Invite Cadence,BDR,2022-08-15,2022-09-28T07:29:57.864303-07:00,192,https://app.salesloft.com/app/cadences/2745372
4058549,MM-BDR-CS - Clio Timekeeping Cohort 1 Outreach - OBC,BDR,2025-12-18,2026-01-07T13:41:42.855372-08:00,13,https://app.salesloft.com/app/cadences/4058549
3269809,MOFU TEMPLATE - BDRV,BDR,2023-10-03,never,0,https://app.salesloft.com/app/cadences/3269809
3724146,Michael L BDR-V White Paper EMAIL ONLY,BDR,2024-10-30,2024-11-18T05:45:18.236238-08:00,145,https://app.salesloft.com/app/cadences/3724146
3726560,NE - BDR-S - AQL 2024 -,BDR,2024-11-01,2024-12-02T12:06:35.229456-08:00,53,https://app.salesloft.com/app/cadences/3726560
3726561,NE - BDR-S - Nurture MQLs 2024,BDR,2024-11-01,2024-11-05T10:26:02.156024-08:00,123,https://app.salesloft.com/app/cadences/3726561
2867690,NJ - BDR/AE - NYC Meetup Invitation Low Touch - Prospecting ,BDR,2022-11-03,2022-11-03T11:08:20.931299-07:00,0,https://app.salesloft.com/app/cadences/2867690
3695549,NOT READY $BDR-MM - A-Tier Account - Attack,BDR,2024-09-27,never,0,https://app.salesloft.com/app/cadences/3695549
3898834,OB - Civil Litigation - BDR-MM - 2025,BDR,2025-05-29,2025-12-23T07:38:28.681706-08:00,85,https://app.salesloft.com/app/cadences/3898834
3898867,OB - Civil Litigation - BDR-V - 2025,BDR,2025-05-29,2025-07-16T11:56:03.961677-07:00,0,https://app.salesloft.com/app/cadences/3898867
3900499,OB - Family Law Firm - BDR-MM - 2025,BDR,2025-06-02,2025-10-27T12:34:31.595334-07:00,20,https://app.salesloft.com/app/cadences/3900499
3901205,OB - Family Law Firm - BDR-V - 2025,BDR,2025-06-02,2025-10-20T16:51:45.492458-07:00,1,https://app.salesloft.com/app/cadences/3901205
3899651,OB - IT Director - BDR-S - 2025,BDR,2025-05-30,never,0,https://app.salesloft.com/app/cadences/3899651
3899653,OB - IT Director - BDR-V - 2025 ,BDR,2025-05-30,never,0,https://app.salesloft.com/app/cadences/3899653
3860977,PAM/BDR - Bitflow Follow Up -  April 2025,BDR,2025-04-16,2025-04-16T14:58:05.215040-07:00,3,https://app.salesloft.com/app/cadences/3860977
3855919,PAM/BDR - Rolling Thunder Event Follow Up!,BDR,2025-04-10,2025-04-11T12:24:16.071663-07:00,15,https://app.salesloft.com/app/cadences/3855919
3961574,PRIORITY CALL - BDRV Outbound - AE Companion List - Cold Outreach,BDR,2025-08-14,2025-08-14T07:37:47.543441-07:00,0,https://app.salesloft.com/app/cadences/3961574
3624970,SILVER - Accounting Launch BDRV,BDR,2024-07-16,2025-06-03T16:34:54.936852-07:00,1392,https://app.salesloft.com/app/cadences/3624970
3625502,SILVER - NEW AQL - BDRV,BDR,2024-07-16,never,0,https://app.salesloft.com/app/cadences/3625502
3428720,SS - BDR-V - Funnel - BOFU AQL,BDR,2024-03-05,2025-01-06T16:58:44.055714-08:00,3696,https://app.salesloft.com/app/cadences/3428720
3489771,SS - Tax Day Email Blitz BDRV,BDR,2024-04-15,2024-04-25T10:29:19.661984-07:00,943,https://app.salesloft.com/app/cadences/3489771
3777952,SS BDR-V AI Cadence Team Day,BDR,2025-01-16,2025-01-20T16:03:43.450082-08:00,0,https://app.salesloft.com/app/cadences/3777952
3434580,SS BDRV - PI Power Hour - Wave 4,BDR,2024-03-07,2024-07-10T15:08:18.771433-07:00,529,https://app.salesloft.com/app/cadences/3434580
3428708,SS BDRV - PI Power Hour - Wave 4 ,BDR,2024-03-05,never,0,https://app.salesloft.com/app/cadences/3428708
3791849,SS BDRV Call Only ,BDR,2025-02-03,2025-06-04T13:11:40.826014-07:00,443,https://app.salesloft.com/app/cadences/3791849
3737144,SS BDRV- Disco Reschedule Cadence ,BDR,2024-11-13,2025-05-08T14:02:34.189726-07:00,277,https://app.salesloft.com/app/cadences/3737144
3523868,SS BDRV- Reschedule Cadence   ,BDR,2024-05-06,2025-06-03T09:24:10.672687-07:00,173,https://app.salesloft.com/app/cadences/3523868
3454394,SS BLIND CAL SEND - DO NOT USE Reschedule BDR Opps - Copy - V2,BDR,2024-03-20,never,0,https://app.salesloft.com/app/cadences/3454394
3428713,SS BLIND CAL SEND - Reschedule BDR Opps - Copy,BDR,2024-03-05,2024-03-20T09:48:10.252112-07:00,1,https://app.salesloft.com/app/cadences/3428713
3588667,TIM ONLY - FC Callback  - BC - BDRV ,BDR,2024-06-13,2024-06-27T13:54:09.671212-07:00,155,https://app.salesloft.com/app/cadences/3588667
3313980,TOFU - BDRV Funnel - V1,BDR,2023-11-12,2024-06-12T06:46:07.214731-07:00,1742,https://app.salesloft.com/app/cadences/3313980
3317584,TOFU - BDRV Funnel - V2 - Email only Pulse check,BDR,2023-11-15,2024-03-01T08:02:25.932510-08:00,937,https://app.salesloft.com/app/cadences/3317584
3270103,TOFU TEMPLATE - BDRV,BDR,2023-10-03,2024-02-29T08:09:59.653842-08:00,12,https://app.salesloft.com/app/cadences/3270103
2752331,Today- BDR-V Blitz ,BDR,2022-08-18,2022-10-04T14:13:28.608994-07:00,37,https://app.salesloft.com/app/cadences/2752331
4026259,[BDR/AE] Frontline Managed Services Event - Nov 2025,BDR,2025-11-03,2025-11-11T08:24:38.997792-08:00,68,https://app.salesloft.com/app/cadences/4026259
3861117,[BDR] ClientStream Event - April 2025 -,BDR,2025-04-16,2025-04-25T12:05:57.249094-07:00,0,https://app.salesloft.com/app/cadences/3861117
3787389,[BDR] ClientStream Event - Feb 2025,BDR,2025-01-28,2025-02-10T14:20:04.016758-08:00,14,https://app.salesloft.com/app/cadences/3787389
3861123,[BDR] Clientstream Event Follow up - April 2025,BDR,2025-04-16,2025-04-28T12:58:20.587569-07:00,11,https://app.salesloft.com/app/cadences/3861123
3808050,[BDR] Clientstream Event Follow up - Feb 2025,BDR,2025-02-19,2025-03-05T16:30:39.016167-08:00,18,https://app.salesloft.com/app/cadences/3808050
3415265,*DO NOT USE* - SDR - Consensus - Demo Request - Manage,SDR,2024-02-23,2024-04-16T06:20:18.462408-07:00,2373,https://app.salesloft.com/app/cadences/3415265
3416712,*DO NOT USE* - SDR - Consensus - Demo Request - Manage (via Webinar),SDR,2024-02-26,2024-04-17T13:49:49.963525-07:00,62,https://app.salesloft.com/app/cadences/3416712
3416716,*DO NOT USE* - SDR - Consensus - Facebook Demo Request,SDR,2024-02-26,2024-04-15T07:48:04.522111-07:00,231,https://app.salesloft.com/app/cadences/3416716
3416715,*DO NOT USE* - SDR - Consensus - LinkedIn ,SDR,2024-02-26,2024-04-10T12:14:30.139940-07:00,72,https://app.salesloft.com/app/cadences/3416715
3416711,*DO NOT USE* - SDR - Consensus - Pricing Page - B - Content,SDR,2024-02-26,2024-04-15T07:41:39.990411-07:00,585,https://app.salesloft.com/app/cadences/3416711
3416698,*DO NOT USE* -SDR - Consensus - Trial Follow Up - MQL,SDR,2024-02-26,2024-04-16T06:11:42.521882-07:00,2879,https://app.salesloft.com/app/cadences/3416698
1413488,*Do Not  Use* - SDRM - Nurture - #Winback - 60 days,SDR,2020-01-23,2020-07-14T13:57:23.536079-07:00,28,https://app.salesloft.com/app/cadences/1413488
1443841,*Do Not Use* - SDR - Next Step - HOT (single),SDR,2020-02-11,2020-07-17T08:25:46.233029-07:00,148,https://app.salesloft.com/app/cadences/1443841
1024199,*Do Not Use* - SDRM - Nurture - Reengage (Gareth),SDR,2019-05-01,2020-11-02T12:15:27.832672-08:00,608,https://app.salesloft.com/app/cadences/1024199
1645539,*OLD*   SDR - Pricing Page - ABA Announcement,SDR,2020-06-10,2020-08-28T13:27:03.039449-07:00,46,https://app.salesloft.com/app/cadences/1645539
1330973,*OLD*  SDR - Pricing Page - Appointment,SDR,2019-11-14,2020-08-04T10:19:09.670978-07:00,207,https://app.salesloft.com/app/cadences/1330973
1331010,*OLD*  SDR - Pricing Page - How's Business,SDR,2019-11-14,2020-08-12T13:34:30.780049-07:00,173,https://app.salesloft.com/app/cadences/1331010
1292222,*OLD*  SDR - Pricing Page - LTR 2019,SDR,2019-10-22,2020-08-28T10:11:41.453103-07:00,88,https://app.salesloft.com/app/cadences/1292222
1330934,*OLD*  SDR - Pricing Page - Webinar,SDR,2019-11-14,2020-08-27T17:01:36.968246-07:00,239,https://app.salesloft.com/app/cadences/1330934
1005930,*OLD*  SDR - Pricing Page Visit,SDR,2019-04-18,2021-08-03T06:43:29.690200-07:00,887,https://app.salesloft.com/app/cadences/1005930
3791882,1.Qualify to Reschedule SDRV,SDR,2025-02-03,2025-04-16T08:52:48.742360-07:00,107,https://app.salesloft.com/app/cadences/3791882
3428649,BC BLIND CAL SEND - Reschedule SDR Opps,SDR,2024-03-05,2024-07-23T14:11:09.185994-07:00,9,https://app.salesloft.com/app/cadences/3428649
3426356,BLIND CAL SEND - Reschedule SDR Opps,SDR,2024-03-01,2024-03-05T10:16:12.717935-08:00,1,https://app.salesloft.com/app/cadences/3426356
1221088,DO NOT USE - SDR - Conference - Archive 07-31-2023,SDR,2019-09-09,2023-06-29T12:36:17.114790-07:00,412,https://app.salesloft.com/app/cadences/1221088
1211669,DO NOT USE - SDR - Homepage - Archive 07/31/23,SDR,2019-09-03,2023-06-21T12:12:38.492208-07:00,0,https://app.salesloft.com/app/cadences/1211669
1948500,DO NOT USE - SDR - Nurture Winback - 2021 - Email Only - Archive 06-27-23,SDR,2021-01-25,2023-05-04T08:26:57.260259-07:00,0,https://app.salesloft.com/app/cadences/1948500
897617,DO NOT USE - SDR - Software Advice - Archive 2/14/23,SDR,2019-02-05,2021-04-30T12:35:25.915462-07:00,4170,https://app.salesloft.com/app/cadences/897617
1518495,DO NOT USE - now SDR TRIAL 2021 - SDR - Trial Signup - B,SDR,2020-03-25,2022-12-02T08:49:17.300235-08:00,13350,https://app.salesloft.com/app/cadences/1518495
1368591,DO NOT USE - now SDR TRIAL 2021 -SDR - Trial Signup,SDR,2019-12-11,2022-04-08T07:40:21.818815-07:00,7571,https://app.salesloft.com/app/cadences/1368591
1225502,DO NOT USE - use SDR - Winback Nurture Leads - 2021 = SDRM - Nurture - #Winback,SDR,2019-09-11,2022-10-19T16:32:18.184345-07:00,198,https://app.salesloft.com/app/cadences/1225502
1288173,Do Not Use - SDR - COVERAGE,SDR,2019-10-18,2020-08-03T13:18:41.173794-07:00,565,https://app.salesloft.com/app/cadences/1288173
1285216,Do Not Use - SDR - Next Step (single),SDR,2019-10-17,2020-06-23T14:00:43.223699-07:00,568,https://app.salesloft.com/app/cadences/1285216
1223058,Do Not Use - SDRM - Nurture - #Winback - Long Term,SDR,2019-09-10,2020-05-15T11:12:49.037172-07:00,24,https://app.salesloft.com/app/cadences/1223058
3627705,Firm Central Cadence SDR,SDR,2024-07-17,2024-10-17T17:36:58.904249-07:00,157,https://app.salesloft.com/app/cadences/3627705
3428648,HH BLIND CAL SEND - Reschedule SDR Opps,SDR,2024-03-05,2024-03-20T10:05:39.071138-07:00,16,https://app.salesloft.com/app/cadences/3428648
3428717,JB BLIND CAL SEND - Reschedule SDR Opps,SDR,2024-03-05,2024-03-25T12:46:19.052184-07:00,8,https://app.salesloft.com/app/cadences/3428717
3436749,JB BLIND CAL SEND - Reschedule SDR Opps - Consensus ,SDR,2024-03-08,2024-03-20T14:14:11.374378-07:00,9,https://app.salesloft.com/app/cadences/3436749
1547149,SDR -  Next Steps - Demo Not Scheduled,SDR,2020-04-10,2023-01-26T13:52:52.946906-08:00,45,https://app.salesloft.com/app/cadences/1547149
2179468,SDR - 2021 SUMMER PROMO Nurture Cadence,SDR,2021-07-07,2021-08-12T12:09:31.201305-07:00,341,https://app.salesloft.com/app/cadences/2179468
1521790,SDR - Adriana,SDR,2020-03-27,2020-03-27T10:09:49.630517-07:00,60,https://app.salesloft.com/app/cadences/1521790
1503914,SDR - Approved Email Follow Up,SDR,2020-03-18,2021-06-28T06:21:31.891510-07:00,777,https://app.salesloft.com/app/cadences/1503914
2355264,SDR - Assists,SDR,2021-11-15,2022-01-17T10:43:05.809601-08:00,20,https://app.salesloft.com/app/cadences/2355264
3745652,SDR - Black Friday 2024 - Mini Cadence,SDR,2024-11-25,2024-12-12T11:29:12.175113-08:00,91,https://app.salesloft.com/app/cadences/3745652
1418763,SDR - Book Download,SDR,2020-01-27,2022-07-26T11:23:50.210274-07:00,9,https://app.salesloft.com/app/cadences/1418763
1569543,SDR - COVID Relief Outreach Approved - Followup,SDR,2020-04-23,2020-10-26T13:56:02.050592-07:00,117,https://app.salesloft.com/app/cadences/1569543
1955928,SDR - Call Only Cadence,SDR,2021-01-28,2021-09-07T10:28:11.709007-07:00,241,https://app.salesloft.com/app/cadences/1955928
1689806,SDR - ClioCon 2020,SDR,2020-07-15,2021-10-21T08:53:48.414182-07:00,0,https://app.salesloft.com/app/cadences/1689806
4016276,SDR - ClioCon 2025 Follow Up,SDR,2025-10-21,2025-11-10T13:56:43.969374-08:00,51,https://app.salesloft.com/app/cadences/4016276
3956799,SDR - Concierge Demo Request + SMS - Pilot,SDR,2025-08-08,2025-10-23T12:20:29.652819-07:00,23,https://app.salesloft.com/app/cadences/3956799
3791475,SDR - Concierge Demo Request - Pilot,SDR,2025-02-03,2025-11-28T12:20:33.505675-08:00,27,https://app.salesloft.com/app/cadences/3791475
889273,SDR - Confirmed Demo Booking,SDR,2019-01-29,never,0,https://app.salesloft.com/app/cadences/889273
2311015,SDR - Demo Request - Lawyaw,SDR,2021-10-13,2025-07-16T06:44:49.457016-07:00,491,https://app.salesloft.com/app/cadences/2311015
1368588,SDR - Demo Request - Manage,SDR,2019-12-11,2025-07-25T11:03:31.943968-07:00,19111,https://app.salesloft.com/app/cadences/1368588
1349206,SDR - Drift Next Step No Phone Number,SDR,2019-11-26,2025-12-09T07:27:22.461423-08:00,0,https://app.salesloft.com/app/cadences/1349206
1608669,SDR - Drift Offline No Phone Number,SDR,2020-05-17,2025-10-22T17:15:07.048015-07:00,0,https://app.salesloft.com/app/cadences/1608669
3571862,SDR - Expert Market,SDR,2024-05-31,2024-09-16T08:29:17.104142-07:00,234,https://app.salesloft.com/app/cadences/3571862
3889683,SDR - In person conference - ALA 2025,SDR,2025-05-20,2025-06-23T12:29:31.993082-07:00,109,https://app.salesloft.com/app/cadences/3889683
3658112,SDR - In person conference - ILTACON 2024,SDR,2024-08-16,2025-01-31T07:30:28.428877-08:00,207,https://app.salesloft.com/app/cadences/3658112
3963349,SDR - In person conference - ILTACON 2025,SDR,2025-08-18,2025-08-19T10:39:21.955714-07:00,135,https://app.salesloft.com/app/cadences/3963349
3836041,SDR - In person conference - Legalweek 2025,SDR,2025-03-20,2025-04-14T14:02:39.547403-07:00,62,https://app.salesloft.com/app/cadences/3836041
3853918,SDR - In person conference - Techshow 2025 - MM,SDR,2025-04-09,2025-09-22T15:14:21.039125-07:00,21,https://app.salesloft.com/app/cadences/3853918
1014579,SDR - No Engagement Nurture Cadence,SDR,2019-04-24,2020-03-04T14:10:06.265546-08:00,510,https://app.salesloft.com/app/cadences/1014579
3383338,SDR - Pre Nurture Re-engagement,SDR,2024-01-30,2025-08-25T16:49:43.169950-07:00,12547,https://app.salesloft.com/app/cadences/3383338
1523023,SDR - Pricing Page - COVID Relief,SDR,2020-03-28,2020-04-02T11:17:41.899309-07:00,13,https://app.salesloft.com/app/cadences/1523023
1813813,SDR - Referral (E-mail Only),SDR,2020-09-28,2022-02-03T08:44:22.220006-08:00,0,https://app.salesloft.com/app/cadences/1813813
1360817,SDR - Resources Follow up,SDR,2019-12-06,2020-03-10T10:57:20.772874-07:00,0,https://app.salesloft.com/app/cadences/1360817
3877123,SDR - Solo/Summit cadence - breakout room MQLs - DO NOT USE UNTIL SUMMIT MQLS ROUTE TO SDRS),SDR,2025-05-06,2025-05-16T12:22:50.916055-07:00,38,https://app.salesloft.com/app/cadences/3877123
3860562,SDR - Solo/Summit cadence - summit MQLs after event - DO NOT USE UNTIL SUMMIT MQLS ROUTE TO SDRS),SDR,2025-04-16,2025-05-21T18:47:19.103799-07:00,138,https://app.salesloft.com/app/cadences/3860562
2031874,SDR - Trial,SDR,2021-03-22,2022-12-12T06:36:45.745481-08:00,18992,https://app.salesloft.com/app/cadences/2031874
2892209,SDR - Trial Follow Up - MQL,SDR,2022-11-21,2025-07-25T11:20:57.450665-07:00,24069,https://app.salesloft.com/app/cadences/2892209
4020918,SDR - vLex - Trial signup,SDR,2025-10-28,2025-10-28T10:12:51.581730-07:00,29,https://app.salesloft.com/app/cadences/4020918
2069319,SDR train test,SDR,2021-04-16,2021-06-23T06:43:57.703787-07:00,1,https://app.salesloft.com/app/cadences/2069319
3316209,"SDR- 1 step cadence experiment - ""Filled Schedule a Demo Form""""",SDR,2023-11-14,2025-06-17T08:07:12.453358-07:00,0,https://app.salesloft.com/app/cadences/3316209
2379300,SDR- Holiday Referral Offer 2021 Cadence ,SDR,2021-12-06,2021-12-06T13:35:22.809339-08:00,1,https://app.salesloft.com/app/cadences/2379300
2176679,SDR- Summer Referral Offer 2021 Cadence,SDR,2021-07-06,2021-08-11T06:28:23.115284-07:00,1,https://app.salesloft.com/app/cadences/2176679
3614600,SDR-MM - Contact Us MQL Reach Out - Copy,SDR,2024-07-08,2025-09-21T13:29:02.721816-07:00,23,https://app.salesloft.com/app/cadences/3614600
3614537,SDR-MM - Enterprise Form MQL Reach Out,SDR,2024-07-08,2025-10-23T12:11:10.855571-07:00,172,https://app.salesloft.com/app/cadences/3614537
1061328,SDRG - Cross Sell Pricing Page Visit,SDR,2019-05-24,2020-05-13T09:08:48.580428-07:00,248,https://app.salesloft.com/app/cadences/1061328
1357707,SDRG - End of Year 2019 Grow,SDR,2019-12-04,2019-12-04T12:28:15.320573-08:00,9,https://app.salesloft.com/app/cadences/1357707
1003669,SDRG - Lexi Pricing Request,SDR,2019-04-17,2020-06-11T15:01:09.869237-07:00,882,https://app.salesloft.com/app/cadences/1003669
1348064,SDRG - Lexicata Demo Request,SDR,2019-11-26,2020-06-11T07:02:29.850680-07:00,117,https://app.salesloft.com/app/cadences/1348064
892772,SDRG - NEW Cross-Sell Request,SDR,2019-01-31,2020-01-08T13:15:11.905580-08:00,142,https://app.salesloft.com/app/cadences/892772
1324423,SDRG - Trial Sign Up Grow,SDR,2019-11-11,2020-03-27T11:36:55.658754-07:00,183,https://app.salesloft.com/app/cadences/1324423
971276,SDRM - Demo Request - OLD - DO NOT USE,SDR,2019-03-26,2019-12-11T13:33:37.486827-08:00,3930,https://app.salesloft.com/app/cadences/971276
1356484,SDRM - End of 2019,SDR,2019-12-04,2019-12-20T10:03:52.091305-08:00,23,https://app.salesloft.com/app/cadences/1356484
1324642,SDRM - G2 Crowd,SDR,2019-11-11,2020-05-20T15:34:05.804428-07:00,2,https://app.salesloft.com/app/cadences/1324642
1223063,SDRM - Nurture - #Winback - Legacy,SDR,2019-09-10,2020-01-23T07:59:29.626711-08:00,2,https://app.salesloft.com/app/cadences/1223063
1545995,SDRM - Reengage COVID Timeline Nurtures,SDR,2020-04-09,2022-06-09T12:57:42.578553-07:00,69,https://app.salesloft.com/app/cadences/1545995
1378128,SDRM - Start of 2020,SDR,2019-12-19,2020-01-23T14:19:10.080477-08:00,9,https://app.salesloft.com/app/cadences/1378128
880789,SDRM - Trial Signup - OLD - DO NOT USE,SDR,2019-01-23,2019-12-11T11:30:53.028762-08:00,7724,https://app.salesloft.com/app/cadences/880789
3428718,SS BLIND CAL SEND - Reschedule SDR Opps,SDR,2024-03-05,2025-04-09T10:33:18.859642-07:00,6,https://app.salesloft.com/app/cadences/3428718
3833371,Strat - SDR Multi Threading Experiment - Attorney,SDR,2025-03-18,2025-04-16T05:44:23.119309-07:00,0,https://app.salesloft.com/app/cadences/3833371
3833330,Strat - SDR Multi Threading Experiment - Managing Attorney,SDR,2025-03-18,2025-04-23T08:27:42.193104-07:00,0,https://app.salesloft.com/app/cadences/3833330
3833389,Strat - SDR Multi Threading Experiment - Support Staff,SDR,2025-03-18,2025-08-07T09:06:42.941829-07:00,0,https://app.salesloft.com/app/cadences/3833389
3388975,[DO NOT USE] SDR - Firm Central - Demo Request,SDR,2024-02-05,2024-09-12T17:09:48.409222-07:00,332,https://app.salesloft.com/app/cadences/3388975
